日付,施設（本院に合算）コード,DCF施設コード,品目コード,実績
20240322,F197,F197,00005,20
20240329,F197,F197,00005,16
20240413,F197,F197,00002,53
20240418,F197,F197,00002,64
20240428,F197,F197,00003,11
20240417,F197,F197,00003,42
20240416,F197,F197,00004,36
20240426,F197,F197,00004,31
20240418,F197,F197,00005,21
20240516,F197,F197,00002,30
20240504,F197,F197,00002,47
20240504,F197,F197,00003,56
20240513,F197,F197,00003,40
20240530,F197,F197,00004,62
20240505,F197,F197,00004,8
20240531,F197,F197,00005,41
20240502,F197,F197,00005,31
20240630,F197,F197,00002,93
20240617,F197,F197,00002,61
20240618,F197,F197,00003,37
20240622,F197,F197,00003,42
20240629,F197,F197,00004,52
20240625,F197,F197,00004,71
20240622,F197,F197,00005,52
20240611,F197,F197,00005,50
20240706,F197,F197,00002,57
20240705,F197,F197,00002,62
20240715,F197,F197,00003,40
20240707,F197,F197,00003,86
20240705,F197,F197,00004,31
20240726,F197,F197,00004,51
20240711,F197,F197,00005,25
20240716,F197,F197,00005,15
20240825,F197,F197,00002,26
20240824,F197,F197,00002,51
20240806,F197,F197,00003,16
20240815,F197,F197,00003,43
20240828,F197,F197,00004,60
20240814,F197,F197,00004,50
20240815,F197,F197,00005,58
20240829,F197,F197,00005,64
20240927,F197,F197,00002,85
20240918,F197,F197,00002,67
20240918,F197,F197,00003,50
20240914,F197,F197,00003,85
20240923,F197,F197,00004,20
20240904,F197,F197,00004,29
20240922,F197,F197,00005,41
20240908,F197,F197,00005,51
20241024,F197,F197,00002,63
20241005,F197,F197,00002,62
20241030,F197,F197,00003,55
20241025,F197,F197,00003,60
20241024,F197,F197,00004,47
20241017,F197,F197,00004,50
20241031,F197,F197,00005,9
20241020,F197,F197,00005,41
20241114,F197,F197,00002,74
20241115,F197,F197,00002,40
20241129,F197,F197,00003,54
20241123,F197,F197,00003,35
20241122,F197,F197,00004,14
20241120,F197,F197,00004,23
20241119,F197,F197,00005,23
20241129,F197,F197,00005,35
20241216,F197,F197,00002,64
20241217,F197,F197,00002,29
20241213,F197,F197,00003,88
20241217,F197,F197,00003,19
20241206,F197,F197,00004,64
20241201,F197,F197,00004,68
20241222,F197,F197,00005,44
20241219,F197,F197,00005,7
20250113,F197,F197,00002,90
20250130,F197,F197,00002,43
20250123,F197,F197,00003,65
20250110,F197,F197,00003,39
20250108,F197,F197,00004,70
20250123,F197,F197,00004,43
20250122,F197,F197,00005,7
20250114,F197,F197,00005,26
20250227,F197,F197,00002,42
20250207,F197,F197,00002,56
20250209,F197,F197,00003,52
20250209,F197,F197,00003,48
20250201,F197,F197,00004,40
20250226,F197,F197,00004,55
20250204,F197,F197,00005,49
20250219,F197,F197,00005,46
20250328,F197,F197,00002,67
20250316,F197,F197,00002,50
20250316,F197,F197,00003,25
20250324,F197,F197,00003,63
20250317,F197,F197,00004,13
20250328,F197,F197,00004,59
20250321,F197,F197,00005,48
20250318,F197,F197,00005,1
20250420,F197,F197,00002,59
20250422,F197,F197,00002,23
20250402,F197,F197,00003,62
20250425,F197,F197,00003,50
20250426,F197,F197,00004,90
20250425,F197,F197,00004,31
20250426,F197,F197,00005,22
20250410,F197,F197,00005,33
20250511,F197,F197,00002,79
20250524,F197,F197,00002,49
20250510,F197,F197,00003,24
20250518,F197,F197,00003,76
20250501,F197,F197,00004,63
20250506,F197,F197,00004,43
20250528,F197,F197,00005,16
20250529,F197,F197,00005,16
20250625,F197,F197,00002,72
20250619,F197,F197,00002,94
20250621,F197,F197,00003,62
20250619,F197,F197,00003,59
20250615,F197,F197,00004,4
20250614,F197,F197,00004,60
20250608,F197,F197,00005,47
20250608,F197,F197,00005,3
20250711,F197,F197,00002,56
20250729,F197,F197,00002,60
20250711,F197,F197,00003,40
20250715,F197,F197,00003,73
20250722,F197,F197,00004,27
20250727,F197,F197,00004,22
20250702,F197,F197,00005,17
20250804,F197,F197,00002,57
20250801,F197,F197,00002,63
20250801,F197,F197,00003,78
20250807,F197,F197,00003,38
20250824,F197,F197,00004,56
20250805,F197,F197,00004,63
20250806,F197,F197,00005,58
20250811,F197,F197,00005,24
20250907,F197,F197,00002,45
20250918,F197,F197,00002,83
20250924,F197,F197,00003,34
20250924,F197,F197,00003,49
20250906,F197,F197,00004,42
20250917,F197,F197,00004,17
20250913,F197,F197,00005,44
20250927,F197,F197,00005,7
20251006,F197,F197,00002,93
20251008,F197,F197,00002,76
20251018,F197,F197,00003,70
20251028,F197,F197,00003,32
20251011,F197,F197,00004,41
20251024,F197,F197,00004,47
20251030,F197,F197,00005,49
20251026,F197,F197,00005,38
20251113,F197,F197,00002,88
20251119,F197,F197,00002,41
20251105,F197,F197,00003,55
20251113,F197,F197,00003,46
20251107,F197,F197,00004,46
20251109,F197,F197,00004,27
20251116,F197,F197,00005,22
20251118,F197,F197,00005,51
20251214,F197,F197,00002,70
20251208,F197,F197,00002,68
20251227,F197,F197,00003,55
20251209,F197,F197,00003,55
20251223,F197,F197,00004,47
20251224,F197,F197,00004,57
20251214,F197,F197,00005,39
20251209,F197,F197,00005,29
20230421,F198,F198,00002,101
20230412,F198,F198,00002,48
20230409,F198,F198,00003,60
20230428,F198,F198,00003,80
20230420,F198,F198,00004,30
20230430,F198,F198,00004,65
20230403,F198,F198,00005,55
20230407,F198,F198,00005,29
20230515,F198,F198,00002,76
20230506,F198,F198,00002,50
20230513,F198,F198,00003,25
20230513,F198,F198,00003,30
20230530,F198,F198,00004,34
20230503,F198,F198,00004,77
20230502,F198,F198,00005,29
20230518,F198,F198,00005,44
20230610,F198,F198,00002,83
20230622,F198,F198,00002,82
20230604,F198,F198,00003,64
20230625,F198,F198,00003,45
20230629,F198,F198,00004,71
20230604,F198,F198,00004,36
20230603,F198,F198,00005,56
20230615,F198,F198,00005,31
20230718,F198,F198,00002,45
20230722,F198,F198,00002,46
20230727,F198,F198,00003,48
20230717,F198,F198,00003,64
20230702,F198,F198,00004,48
20230727,F198,F198,00005,39
20230721,F198,F198,00005,25
20230821,F198,F198,00002,43
20230822,F198,F198,00002,78
20230808,F198,F198,00003,61
20230807,F198,F198,00003,37
20230818,F198,F198,00004,46
20230810,F198,F198,00004,40
20230813,F198,F198,00005,25
20230810,F198,F198,00005,12
20230912,F198,F198,00002,68
20230922,F198,F198,00002,67
20230915,F198,F198,00003,31
20230909,F198,F198,00003,55
20230901,F198,F198,00004,44
20230929,F198,F198,00004,47
20230904,F198,F198,00005,35
20230902,F198,F198,00005,30
20231010,F198,F198,00002,83
20231012,F198,F198,00002,95
20231028,F198,F198,00003,63
20231028,F198,F198,00003,72
20231031,F198,F198,00004,45
20231020,F198,F198,00004,69
20231004,F198,F198,00005,42
20231010,F198,F198,00005,60
20231126,F198,F198,00002,62
20231101,F198,F198,00002,49
20231125,F198,F198,00003,48
20231103,F198,F198,00003,36
20231125,F198,F198,00004,32
20231118,F198,F198,00004,81
20231110,F198,F198,00005,16
20231114,F198,F198,00005,62
20231213,F198,F198,00002,60
20231226,F198,F198,00002,41
20231222,F198,F198,00003,37
20231227,F198,F198,00003,60
20231228,F198,F198,00004,41
20231215,F198,F198,00004,60
20231211,F198,F198,00005,30
20231215,F198,F198,00005,28
20240109,F198,F198,00002,37
20240107,F198,F198,00002,83
20240111,F198,F198,00003,65
20240128,F198,F198,00003,56
20240102,F198,F198,00004,25
20240121,F198,F198,00004,39
20240124,F198,F198,00005,85
20240116,F198,F198,00005,53
20240207,F198,F198,00002,69
20240205,F198,F198,00002,96
20240219,F198,F198,00003,69
20240206,F198,F198,00003,40
20240211,F198,F198,00004,39
20240229,F198,F198,00004,21
20240216,F198,F198,00005,39
20240324,F198,F198,00002,50
20240304,F198,F198,00002,39
20240327,F198,F198,00003,42
20240303,F198,F198,00003,60
20240330,F198,F198,00004,46
20240307,F198,F198,00004,51
20240308,F198,F198,00005,27
20240327,F198,F198,00005,14
20240422,F198,F198,00002,35
20240402,F198,F198,00002,61
20240402,F198,F198,00003,38
20240411,F198,F198,00003,62
20240426,F198,F198,00004,24
20240423,F198,F198,00004,43
20240415,F198,F198,00005,26
20240417,F198,F198,00005,23
20240511,F198,F198,00002,37
20240516,F198,F198,00002,59
20240507,F198,F198,00003,42
20240513,F198,F198,00003,20
20240512,F198,F198,00004,58
20240503,F198,F198,00004,27
20240517,F198,F198,00005,47
20240505,F198,F198,00005,18
20240629,F198,F198,00002,56
20240601,F198,F198,00002,63
20240621,F198,F198,00003,59
20240617,F198,F198,00003,47
20240611,F198,F198,00004,47
20240604,F198,F198,00004,60
20240630,F198,F198,00005,32
20240618,F198,F198,00005,32
20240716,F198,F198,00002,102
20240712,F198,F198,00002,51
20240704,F198,F198,00003,46
20240722,F198,F198,00003,61
20240731,F198,F198,00004,71
20240715,F198,F198,00004,49
20240710,F198,F198,00005,39
20240710,F198,F198,00005,62
20240822,F198,F198,00002,84
20240807,F198,F198,00002,83
20240828,F198,F198,00003,60
20240820,F198,F198,00003,47
20240818,F198,F198,00004,55
20240805,F198,F198,00004,37
20240801,F198,F198,00005,44
20240831,F198,F198,00005,2
20240912,F198,F198,00002,71
20240923,F198,F198,00002,40
20240907,F198,F198,00003,59
20240927,F198,F198,00003,45
20240920,F198,F198,00004,32
20240912,F198,F198,00004,22
20240924,F198,F198,00005,13
20240922,F198,F198,00005,37
20241002,F198,F198,00002,72
20241020,F198,F198,00002,38
20241020,F198,F198,00003,66
20241019,F198,F198,00003,63
20241017,F198,F198,00004,36
20241015,F198,F198,00004,58
20241020,F198,F198,00005,40
20241017,F198,F198,00005,4
20241121,F198,F198,00002,69
20241113,F198,F198,00002,60
20241112,F198,F198,00003,78
20241104,F198,F198,00003,18
20241107,F198,F198,00004,81
20241109,F198,F198,00004,50
20241122,F198,F198,00005,20
20241123,F198,F198,00005,19
20241226,F198,F198,00002,64
20241207,F198,F198,00002,62
20241202,F198,F198,00003,66
20241209,F198,F198,00003,53
20241220,F198,F198,00004,50
20241203,F198,F198,00004,23
20241201,F198,F198,00005,51
20241222,F198,F198,00005,26
20250129,F198,F198,00002,77
20250114,F198,F198,00002,57
20250122,F198,F198,00003,63
20250130,F198,F198,00003,57
20250107,F198,F198,00004,73
20250103,F198,F198,00004,41
20250121,F198,F198,00005,50
20250131,F198,F198,00005,23
20250205,F198,F198,00002,57
20250214,F198,F198,00002,92
20250216,F198,F198,00003,44
20250218,F198,F198,00003,83
20250214,F198,F198,00004,36
20250206,F198,F198,00004,46
20250223,F198,F198,00005,9
20250219,F198,F198,00005,29
20250331,F198,F198,00002,49
20250309,F198,F198,00002,50
20250318,F198,F198,00003,67
20250310,F198,F198,00003,59
20250316,F198,F198,00004,46
20250301,F198,F198,00004,37
20250309,F198,F198,00005,29
20250323,F198,F198,00005,26
20250429,F198,F198,00002,90
20250402,F198,F198,00002,81
20250406,F198,F198,00003,64
20250430,F198,F198,00003,86
20250422,F198,F198,00004,51
20250413,F198,F198,00004,48
20250410,F198,F198,00005,58
20250428,F198,F198,00005,30
20250522,F198,F198,00002,57
20250516,F198,F198,00002,72
20250513,F198,F198,00003,54
20250506,F198,F198,00003,78
20250524,F198,F198,00004,22
20250518,F198,F198,00004,49
20250531,F198,F198,00005,30
20250511,F198,F198,00005,3
20250612,F198,F198,00002,81
20250625,F198,F198,00002,72
20250618,F198,F198,00003,61
20250602,F198,F198,00003,30
20250621,F198,F198,00004,62
20250613,F198,F198,00004,59
20250616,F198,F198,00005,24
20250628,F198,F198,00005,40
20250703,F198,F198,00002,82
20250729,F198,F198,00002,65
20250719,F198,F198,00003,58
20250703,F198,F198,00003,46
20250706,F198,F198,00004,86
20250707,F198,F198,00004,60
20250718,F198,F198,00005,20
20250713,F198,F198,00005,15
20250810,F198,F198,00002,44
20250826,F198,F198,00002,63
20250816,F198,F198,00003,66
20250802,F198,F198,00003,67
20250806,F198,F198,00004,67
20250814,F198,F198,00004,39
20250813,F198,F198,00005,20
20250814,F198,F198,00005,18
20250916,F198,F198,00002,82
20250924,F198,F198,00002,60
20250906,F198,F198,00003,28
20250930,F198,F198,00003,21
20250915,F198,F198,00004,59
20250908,F198,F198,00004,46
20250906,F198,F198,00005,27
20250930,F198,F198,00005,18
20251005,F198,F198,00002,47
20251031,F198,F198,00002,100
20251004,F198,F198,00003,78
20251020,F198,F198,00003,62
20251006,F198,F198,00004,41
20251006,F198,F198,00004,18
20251020,F198,F198,00005,1
20251028,F198,F198,00005,21
20251114,F198,F198,00002,49
20251121,F198,F198,00002,51
20251116,F198,F198,00003,54
20251114,F198,F198,00003,74
20251104,F198,F198,00004,41
20251107,F198,F198,00004,44
20251122,F198,F198,00005,22
20251125,F198,F198,00005,29
20251231,F198,F198,00002,63
20251227,F198,F198,00002,88
20251224,F198,F198,00003,36
20251210,F198,F198,00003,73
20251209,F198,F198,00004,59
20251206,F198,F198,00004,51
20251202,F198,F198,00005,4
20251210,F198,F198,00005,70
20230412,F199,F199,00002,69
20230402,F199,F199,00002,67
20230418,F199,F199,00003,84
20230418,F199,F199,00003,33
20230428,F199,F199,00004,69
20230421,F199,F199,00004,51
20230404,F199,F199,00005,44
20230422,F199,F199,00005,11
20230525,F199,F199,00002,77
20230509,F199,F199,00002,49
20230512,F199,F199,00003,74
20230522,F199,F199,00003,58
20230521,F199,F199,00004,9
20230517,F199,F199,00004,17
20230525,F199,F199,00005,46
20230531,F199,F199,00005,35
20230626,F199,F199,00002,86
20230603,F199,F199,00002,47
20230627,F199,F199,00003,86
20230628,F199,F199,00003,53
20230625,F199,F199,00004,47
20230622,F199,F199,00004,26
20230620,F199,F199,00005,34
20230630,F199,F199,00005,64
20230705,F199,F199,00002,62
20230701,F199,F199,00002,69
20230713,F199,F199,00003,41
20230705,F199,F199,00003,47
20230706,F199,F199,00004,26
20230706,F199,F199,00004,51
20230706,F199,F199,00005,38
20230710,F199,F199,00005,63
20230814,F199,F199,00002,61
20230826,F199,F199,00002,74
20230812,F199,F199,00003,58
20230801,F199,F199,00003,64
20230830,F199,F199,00004,36
20230826,F199,F199,00004,75
20230813,F199,F199,00005,54
20230817,F199,F199,00005,55
20230918,F199,F199,00002,68
20230911,F199,F199,00002,48
20230909,F199,F199,00003,41
20230926,F199,F199,00003,56
20230906,F199,F199,00004,30
20230903,F199,F199,00004,43
20230907,F199,F199,00005,54
20230902,F199,F199,00005,31
20231019,F199,F199,00002,73
20231024,F199,F199,00002,58
20231023,F199,F199,00003,45
20231010,F199,F199,00003,86
20231017,F199,F199,00004,22
20231010,F199,F199,00004,62
20231002,F199,F199,00005,9
20231003,F199,F199,00005,2
20231104,F199,F199,00002,57
20231107,F199,F199,00002,62
20231104,F199,F199,00003,85
20231106,F199,F199,00003,70
20231128,F199,F199,00004,27
20231126,F199,F199,00004,9
20231122,F199,F199,00005,40
20231117,F199,F199,00005,19
20231209,F199,F199,00002,75
20231210,F199,F199,00002,81
20231224,F199,F199,00003,13
20231231,F199,F199,00003,92
20231225,F199,F199,00004,57
20231210,F199,F199,00004,34
20231217,F199,F199,00005,37
20231219,F199,F199,00005,8
20240101,F199,F199,00002,77
20240110,F199,F199,00002,78
20240121,F199,F199,00003,56
20240121,F199,F199,00003,83
20240113,F199,F199,00004,34
20240121,F199,F199,00004,22
20240123,F199,F199,00005,19
20240103,F199,F199,00005,24
20240201,F199,F199,00002,62
20240205,F199,F199,00002,46
20240220,F199,F199,00003,59
20240202,F199,F199,00003,59
20240225,F199,F199,00004,49
20240212,F199,F199,00004,52
20240221,F199,F199,00005,39
20240213,F199,F199,00005,44
20240325,F199,F199,00002,62
20240309,F199,F199,00002,90
20240319,F199,F199,00003,51
20240311,F199,F199,00003,98
20240303,F199,F199,00004,22
20240315,F199,F199,00004,43
20240322,F199,F199,00005,26
20240329,F199,F199,00005,56
20240429,F199,F199,00002,46
20240405,F199,F199,00002,58
20240425,F199,F199,00003,61
20240417,F199,F199,00003,30
20240410,F199,F199,00004,62
20240425,F199,F199,00004,12
20240403,F199,F199,00005,24
20240411,F199,F199,00005,46
20240525,F199,F199,00002,81
20240529,F199,F199,00002,45
20240517,F199,F199,00003,36
20240521,F199,F199,00003,75
20240509,F199,F199,00004,32
20240509,F199,F199,00004,43
20240506,F199,F199,00005,37
20240525,F199,F199,00005,35
20240624,F199,F199,00002,53
20240617,F199,F199,00002,56
20240603,F199,F199,00003,76
20240603,F199,F199,00003,73
20240614,F199,F199,00004,38
20240620,F199,F199,00004,34
20240625,F199,F199,00005,18
20240621,F199,F199,00005,40
20240720,F199,F199,00002,70
20240719,F199,F199,00002,82
20240719,F199,F199,00003,38
20240720,F199,F199,00003,38
20240716,F199,F199,00004,28
20240723,F199,F199,00004,35
20240703,F199,F199,00005,25
20240713,F199,F199,00005,56
20240829,F199,F199,00002,51
20240801,F199,F199,00002,87
20240828,F199,F199,00003,67
20240827,F199,F199,00003,53
20240809,F199,F199,00004,37
20240809,F199,F199,00004,45
20240804,F199,F199,00005,15
20240910,F199,F199,00002,59
20240907,F199,F199,00002,64
20240917,F199,F199,00003,49
20240922,F199,F199,00003,46
20240929,F199,F199,00004,47
20240902,F199,F199,00004,39
20240911,F199,F199,00005,32
20240911,F199,F199,00005,29
20241021,F199,F199,00002,31
20241020,F199,F199,00002,70
20241004,F199,F199,00003,45
20241022,F199,F199,00003,45
20241020,F199,F199,00004,50
20241005,F199,F199,00004,69
20241022,F199,F199,00005,56
20241031,F199,F199,00005,47
20241104,F199,F199,00002,58
20241118,F199,F199,00002,42
20241104,F199,F199,00003,54
20241112,F199,F199,00003,65
20241119,F199,F199,00004,40
20241106,F199,F199,00005,15
20241101,F199,F199,00005,36
20241214,F199,F199,00002,59
20241230,F199,F199,00002,94
20241216,F199,F199,00003,41
20241210,F199,F199,00003,40
20241219,F199,F199,00004,71
20241229,F199,F199,00004,10
20241203,F199,F199,00005,50
20241213,F199,F199,00005,29
20250101,F199,F199,00002,70
20250113,F199,F199,00002,69
20250123,F199,F199,00003,45
20250102,F199,F199,00003,82
20250120,F199,F199,00004,34
20250122,F199,F199,00004,20
20250117,F199,F199,00005,63
20250126,F199,F199,00005,16
20250210,F199,F199,00002,82
20250204,F199,F199,00002,81
20250209,F199,F199,00003,14
20250208,F199,F199,00003,55
20250206,F199,F199,00004,55
20250206,F199,F199,00004,37
20250222,F199,F199,00005,29
20250215,F199,F199,00005,42
20250313,F199,F199,00002,60
20250314,F199,F199,00002,80
20250315,F199,F199,00003,51
20250310,F199,F199,00003,60
20250322,F199,F199,00004,21
20250415,F199,F199,00002,68
20250413,F199,F199,00002,65
20250413,F199,F199,00003,25
20250419,F199,F199,00003,74
20250405,F199,F199,00004,31
20250403,F199,F199,00004,52
20250406,F199,F199,00005,9
20250516,F199,F199,00002,55
20250505,F199,F199,00002,74
20250516,F199,F199,00003,28
20250515,F199,F199,00003,66
20250505,F199,F199,00004,81
20250502,F199,F199,00004,66
20250520,F199,F199,00005,20
20250513,F199,F199,00005,44
20250612,F199,F199,00002,52
20250602,F199,F199,00002,76
20250619,F199,F199,00003,43
20250619,F199,F199,00003,47
20250619,F199,F199,00004,43
20250625,F199,F199,00004,34
20250627,F199,F199,00005,49
20250623,F199,F199,00005,28
20250709,F199,F199,00002,55
20250701,F199,F199,00002,69
20250727,F199,F199,00003,119
20250722,F199,F199,00003,28
20250723,F199,F199,00004,35
20250719,F199,F199,00004,51
20250715,F199,F199,00005,41
20250703,F199,F199,00005,44
20250824,F199,F199,00002,26
20250807,F199,F199,00002,61
20250821,F199,F199,00003,43
20250829,F199,F199,00003,91
20250825,F199,F199,00004,56
20250808,F199,F199,00004,27
20250805,F199,F199,00005,38
20250808,F199,F199,00005,46
20250923,F199,F199,00002,52
20250915,F199,F199,00002,62
20250928,F199,F199,00003,54
20250903,F199,F199,00003,59
20250925,F199,F199,00004,24
20250903,F199,F199,00004,40
20250923,F199,F199,00005,27
20250918,F199,F199,00005,30
20251009,F199,F199,00002,84
20251008,F199,F199,00002,62
20251015,F199,F199,00003,61
20251009,F199,F199,00003,63
20251010,F199,F199,00004,52
20251024,F199,F199,00004,19
20251024,F199,F199,00005,28
20251127,F199,F199,00002,42
20251110,F199,F199,00002,75
20251129,F199,F199,00003,55
20251126,F199,F199,00003,55
20251103,F199,F199,00004,44
20251111,F199,F199,00004,38
20251110,F199,F199,00005,38
